Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-75-2005","2005-01-31 00:00:00","85645","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda First","Land","Commercial","22000000","4235.35","2073.5","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-750-2005","2005-08-07 00:00:00","51768","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1092.17","1092.17","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-751-2005","2005-08-07 00:00:00","16700","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-752-2005","2005-08-07 00:00:00","87892","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","2566460","234.58","234.58","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-753-2005","2005-08-07 00:00:00","58478","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Satwa","Land","Commercial","12000000","3646.54","3646.54","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-754-2005","2005-08-07 00:00:00","88939","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Goze Industrial Fourth","Land","Industrial","4000000","2584.1","2584.1","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-755-2005","2005-08-08 00:00:00","60358","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","440000","1113.35","1113.35","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-756-2005","2005-08-08 00:00:00","28941","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2391690","1449.29","1449.29","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-757-2005","2005-08-09 00:00:00","89857","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","20700000","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-758-2005","2005-08-09 00:00:00","55535","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Garhoud","Land","Residential","708000","462.38","462.38","","","","Airport Terminal 1 Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-759-2005","2005-08-09 00:00:00","72456","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","1400000","1839.48","1839.48","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-76-2005","2005-01-31 00:00:00","50571","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","6500000","1393.55","1393.55","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-760-2005","2005-08-09 00:00:00","47490","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","600000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-761-2005","2005-08-09 00:00:00","92023","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Mirdif","Land","Commercial","4000000","1587.15","1587.15","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-762-2005","2005-08-10 00:00:00","68676","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Mankhool","Land","Commercial","53900000","6986.31","6986.31","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-763-2005","2005-08-10 00:00:00","7820","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","2500000","232.26","232.26","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-764-2005","2005-08-10 00:00:00","28440","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2550000","1389.09","1389.09","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-765-2005","2005-08-10 00:00:00","63423","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","5850000","1002.05","1002.05","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-766-2005","2005-08-13 00:00:00","48204","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1200000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-767-2005","2005-08-13 00:00:00","92341","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","11000000","2402.1","2402.1","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-768-2005","2005-08-13 00:00:00","51921","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","500000","929.03","929.03","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-769-2005","2005-08-13 00:00:00","21228","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","20000000","3734.7","3734.7","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-77-2005","2005-01-31 00:00:00","82584","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","3100000","1347.09","1347.09","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-770-2005","2005-08-14 00:00:00","48982","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1463.22","1463.22","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-771-2005","2005-08-15 00:00:00","64939","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Qusais Industrial First","Land","Industrial","19000000","7420.07","7420.07","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-772-2005","2005-08-15 00:00:00","21163","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","92500000","4811.45","4811.45","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-773-2005","2005-08-15 00:00:00","82202","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Saffa First","Land","Commercial","6000000","2025.29","2025.29","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-774-2005","2005-08-15 00:00:00","35702","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","35000000","1976.05","1976.05","","","","Deira City Centre","Dubai Mall","Dubai International Airport","0","0","",""
"13-775-2005","2005-08-15 00:00:00","93630","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Goze Fourth","Land","Commercial","25000000","3660.38","3660.38","","","","","","","0","0","",""
"13-776-2005","2005-08-15 00:00:00","87912","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","500000","2034.58","2034.58","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-777-2005","2005-08-16 00:00:00","63671","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-778-2005","2005-08-16 00:00:00","81027","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-779-2005","2005-08-16 00:00:00","93165","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-78-2005","2005-02-01 00:00:00","80919","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","2200000","1439.9","1439.9","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-780-2005","2005-08-17 00:00:00","62851","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-781-2005","2005-08-20 00:00:00","88811","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Safouh Second","Land","Commercial","186000000","6028.41","6028.41","","","","Nakheel Metro Station","Marina Mall","Burj Al Arab","0","0","",""
"13-782-2005","2005-08-20 00:00:00","75846","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","2324854","308.25","308.25","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-783-2005","2005-08-20 00:00:00","75790","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","2411130","268.4","268.4","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-784-2005","2005-08-22 00:00:00","89875","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","16236701","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-785-2005","2005-08-22 00:00:00","16657","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1000000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-786-2005","2005-08-22 00:00:00","91007","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","5213773","1057.7","2109.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-787-2005","2005-08-23 00:00:00","54152","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","1200000","626.54","626.54","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-788-2005","2005-08-23 00:00:00","49320","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","450000","248.28","248.28","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-789-2005","2005-08-23 00:00:00","87695","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanyah Third","Land","","148500000","5136.89","5136.89","","","","Dubai Internet City","Marina Mall","Burj Al Arab","0","0","",""
"13-79-2005","2005-02-01 00:00:00","58472","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","4400000","2229.67","2229.67","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-790-2005","2005-08-24 00:00:00","30436","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1249876","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-791-2005","2005-08-24 00:00:00","50107","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-792-2005","2005-08-24 00:00:00","67012","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","4720000","485.23","485.23","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-793-2005","2005-08-27 00:00:00","79286","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","2030000","660.91","660.91","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-794-2005","2005-08-27 00:00:00","71128","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Ras Al Khor Industrial First","Land","Industrial","4000000","3697.54","3697.54","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-795-2005","2005-08-28 00:00:00","81068","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Government Housing","1199999","576","576","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-796-2005","2005-08-29 00:00:00","30050","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","550000","692.31","692.31","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-797-2005","2005-08-29 00:00:00","83268","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Goze Industrial Third","Land","Industrial","1850000","4087.73","4087.73","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-798-2005","2005-08-29 00:00:00","131159","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","1012000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-799-2005","2005-08-29 00:00:00","28414","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","902571","692.31","692.31","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-8-2005","2005-01-04 00:00:00","19854","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Garhoud","Land","Commercial","13000000","1834.83","1834.83","","","","GGICO Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-80-2005","2005-02-01 00:00:00","27121","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","3000000","125.14","125.14","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-800-2005","2005-08-29 00:00:00","73504","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","2500000","1395.22","1395.22","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-801-2005","2005-08-29 00:00:00","83794","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mamzer","Land","Commercial","38000000","3302.7","3302.7","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-802-2005","2005-08-30 00:00:00","93029","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa First","Land","Residential","3270212","1773.33","1773.33","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-803-2005","2005-08-30 00:00:00","42071","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1109.17","1109.17","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-804-2005","2005-08-30 00:00:00","46653","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1166.95","1166.95","","","","Rashidiya Metro Station","City Centre Mirdif","","0","0","",""
"13-805-2005","2005-08-30 00:00:00","56387","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1112.61","1112.61","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-806-2005","2005-08-30 00:00:00","47473","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1113.44","1113.44","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-807-2005","2005-08-30 00:00:00","52186","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","750000","1480.32","1480.32","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-808-2005","2005-08-30 00:00:00","88944","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1105.36","1105.36","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-809-2005","2005-08-30 00:00:00","73841","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","750000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-81-2005","2005-02-01 00:00:00","139943","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","18000000","3144.34","3144.34","","","","","","","0","0","",""
"13-810-2005","2005-08-30 00:00:00","84904","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","500000","2015.53","2015.53","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-811-2005","2005-08-30 00:00:00","87597","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-812-2005","2005-08-30 00:00:00","50925","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1093.1","1093.1","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-813-2005","2005-08-30 00:00:00","70555","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","500000","3418.83","3418.83","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-814-2005","2005-08-30 00:00:00","70850","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Fourth","Land","Residential","500000","1142.71","1142.71","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-815-2005","2005-08-30 00:00:00","25559","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","2200000","307.32","307.32","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-816-2005","2005-08-30 00:00:00","62419","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-817-2005","2005-08-30 00:00:00","58902","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","250000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-818-2005","2005-08-30 00:00:00","47238","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Jafliya","Land","Residential","250000","232.26","232.26","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-819-2005","2005-08-30 00:00:00","69380","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-82-2005","2005-02-05 00:00:00","81136","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","3340000","42.74","42.74","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-820-2005","2005-08-30 00:00:00","59979","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-821-2005","2005-08-30 00:00:00","65167","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","500000","1393.55","1393.55","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-822-2005","2005-08-30 00:00:00","62278","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1163.8","1163.8","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-823-2005","2005-08-30 00:00:00","53771","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Government Housing","750000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-824-2005","2005-08-30 00:00:00","46992","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1103.97","1103.97","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-825-2005","2005-08-30 00:00:00","62093","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","750000","2110.11","2110.11","","","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-826-2005","2005-08-30 00:00:00","64849","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","1000000","154.78","154.78","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-827-2005","2005-08-30 00:00:00","43811","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1114.28","1114.28","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-828-2005","2005-08-30 00:00:00","83444","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1204.77","1204.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-829-2005","2005-08-30 00:00:00","51657","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Garhoud","Land","Residential","500000","1486.45","1486.45","","","","Airport Terminal 1 Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-83-2005","2005-02-05 00:00:00","30029","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1900000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-830-2005","2005-08-30 00:00:00","56838","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","620000000","5555.6","5555.6","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-831-2005","2005-08-30 00:00:00","57117","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","3000000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-832-2005","2005-08-30 00:00:00","28853","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3700000","1260.23","1260.22","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-833-2005","2005-09-03 00:00:00","84963","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","6000000","1393.55","1435.07","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-834-2005","2005-09-03 00:00:00","50802","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1173.46","1173.46","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-835-2005","2005-09-03 00:00:00","33846","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Rega Al Buteen","Land","Commercial","60000000","1933.13","1933.13","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-836-2005","2005-09-03 00:00:00","55381","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","9621361","3716.12","3716.12","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-837-2005","2005-09-03 00:00:00","88040","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","17000000","2707.01","2707.01","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-838-2005","2005-09-03 00:00:00","92182","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha First","Land","Residential","10222696","1608.99","1608.99","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-839-2005","2005-09-04 00:00:00","7855","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1158516","232.26","232.26","","","","","","","0","0","",""
"13-84-2005","2005-02-05 00:00:00","56279","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","5000000","1952.73","1952.73","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-841-2005","2005-09-05 00:00:00","93112","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Marsa Dubai","Land","Residential Flats","82600000","6072.33","6072.33","","","","Dubai Marina","Marina Mall","Burj Al Arab","0","0","",""
"13-842-2005","2005-09-05 00:00:00","59639","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","200000000","58064.38","58105.9","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-843-2005","2005-09-05 00:00:00","58710","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-844-2005","2005-09-06 00:00:00","61191","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","450000","334.45","327.2","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-845-2005","2005-09-06 00:00:00","49457","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","2505813","271.65","271.65","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-846-2005","2005-09-07 00:00:00","90616","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","51500000","3141.24","3141.24","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-847-2005","2005-09-07 00:00:00","76294","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","24481877","1393.55","1393.55","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-848-2005","2005-09-07 00:00:00","30178","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2593750","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-849-2005","2005-09-07 00:00:00","312355","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Um Nahad First","Land","Residential","70000000","39917.28","72445.25","","","","","","IMG World Adventures","0","0","",""
"13-85-2005","2005-02-06 00:00:00","55619","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","1275000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
