Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-437-2004","2004-03-06 00:00:00","64413","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","3875000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-438-2004","2004-03-07 00:00:00","74032","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","1031331","1430.06","1430.06","","","","","","","1","1","",""
"11-439-2004","2004-03-07 00:00:00","7249","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","700000","232.26","232.26","","","","","","","1","1","",""
"11-44-2004","2004-01-07 00:00:00","28450","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","9800000","2875.53","2875.53","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-440-2004","2004-03-07 00:00:00","7791","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","800000","232.26","232.26","","","","","","","1","3","",""
"11-441-2004","2004-03-07 00:00:00","10338","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","640000","227.61","227.61","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","16","",""
"11-442-2004","2004-03-07 00:00:00","87591","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","5978000","27768.71","27768.71","","","","","City Centre Mirdif","","2","1","",""
"11-443-2004","2004-03-07 00:00:00","12669","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","2000000","1282.06","1282.06","","","","","","","1","1","",""
"11-444-2004","2004-03-07 00:00:00","86914","Sales","Sale","Ready","Non Free Hold","Residential","Al Aweer Second","Land","Agricultural","2000000","20244.68","104395.1","","","","","","","1","1","",""
"11-445-2004","2004-03-07 00:00:00","5218","Sales","Sale","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","1200000","334.45","284.28","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-446-2004","2004-03-07 00:00:00","8346","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","725000","232.26","232.26","","","","","","","1","1","",""
"11-447-2004","2004-03-07 00:00:00","56032","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1845000","1463.22","1463.22","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-448-2004","2004-03-07 00:00:00","28438","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","880000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-449-2004","2004-03-08 00:00:00","38075","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","570000","214.88","214.88","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","4","2","",""
"11-45-2004","2004-01-07 00:00:00","53928","Sales","Sale","Ready","Non Free Hold","Commercial","Al Qusais Second","Land","Commercial","5480100","1697.06","1697.06","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-450-2004","2004-03-08 00:00:00","54221","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","930000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-451-2004","2004-03-08 00:00:00","44842","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","460000","1098.02","1098.02","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-452-2004","2004-03-09 00:00:00","59402","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","800000","230.4","230.4","","","","","","","1","1","",""
"11-453-2004","2004-03-09 00:00:00","59952","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","1288228","2186.94","2186.94","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-454-2004","2004-03-09 00:00:00","69010","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","6500000","1950.96","1950.96","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-455-2004","2004-03-09 00:00:00","83935","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","1500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-457-2004","2004-03-09 00:00:00","75378","Sales","Sale","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","900000","127.83","127.83","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-458-2004","2004-03-10 00:00:00","29177","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1100000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","3","",""
"11-459-2004","2004-03-10 00:00:00","10338","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","740000","227.61","227.61","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-46-2004","2004-01-07 00:00:00","83857","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","7500000","2136.77","2136.77","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-460-2004","2004-03-10 00:00:00","16554","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","954600","1374.96","1374.96","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-461-2004","2004-03-10 00:00:00","86197","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","7306250","1939.35","1939.35","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","2","",""
"11-462-2004","2004-03-10 00:00:00","60899","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","450000","1125.61","1125.61","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-463-2004","2004-03-10 00:00:00","72622","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","620000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","","1","2","",""
"11-464-2004","2004-03-10 00:00:00","29914","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","530700","657.38","657.38","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-465-2004","2004-03-10 00:00:00","17030","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","705000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-466-2004","2004-03-10 00:00:00","92771","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","700000","594.58","594.58","","","","","","","1","1","",""
"11-467-2004","2004-03-10 00:00:00","17028","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","705000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-468-2004","2004-03-13 00:00:00","52978","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","900000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-469-2004","2004-03-13 00:00:00","71911","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","450000","278.71","278.71","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-47-2004","2004-01-07 00:00:00","57097","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","15000000","3901.93","3901.93","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-470-2004","2004-03-13 00:00:00","38308","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","660000","408.77","408.77","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","13","",""
"11-471-2004","2004-03-13 00:00:00","16703","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","580000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-472-2004","2004-03-13 00:00:00","77109","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","800000","724.64","724.64","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-473-2004","2004-03-13 00:00:00","56042","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","490000","557.42","557.42","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-474-2004","2004-03-13 00:00:00","28590","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1900000","743.22","743.22","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-475-2004","2004-03-13 00:00:00","67180","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","500000","232.26","232.26","","","","Salah Al Din Metro Station","","Dubai International Airport","1","1","",""
"11-476-2004","2004-03-13 00:00:00","64923","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","2500000","1393.55","1393.55","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-477-2004","2004-03-13 00:00:00","87664","Sales","Sale","Ready","Non Free Hold","Residential","Al Aweer Second","Land","Residential","800000","45039","45039","","","","","","","1","1","",""
"11-478-2004","2004-03-13 00:00:00","75614","Sales","Sale","Ready","Free Hold","Commercial","Al Safouh First","Land","Commercial","30000000","5403.22","5403.22","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-48-2004","2004-01-07 00:00:00","23485","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","950000","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","3","",""
"11-480-2004","2004-03-14 00:00:00","70868","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","700000","265.7","265.7","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-481-2004","2004-03-14 00:00:00","61777","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","1500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-482-2004","2004-03-14 00:00:00","76031","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","600000","594.58","594.58","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-483-2004","2004-03-14 00:00:00","75246","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","3225000","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-484-2004","2004-03-14 00:00:00","80964","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1050000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","1","1","",""
"11-485-2004","2004-03-14 00:00:00","79074","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","3000000","1052.87","1052.87","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-487-2004","2004-03-14 00:00:00","66277","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","14211200","13202.63","13202.63","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-488-2004","2004-03-14 00:00:00","29992","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1550000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-489-2004","2004-03-14 00:00:00","63727","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","3000000","206.71","206.71","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-49-2004","2004-01-07 00:00:00","74727","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","520000","232.26","232.26","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-490-2004","2004-03-14 00:00:00","73646","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1027000","1467.87","1467.87","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-491-2004","2004-03-14 00:00:00","84729","Sales","Sale","Ready","Non Free Hold","Residential","Port Saeed","Land","Residential","15909000","1970.66","1970.66","","","","Deira City Centre","Dubai Mall","Dubai International Airport","2","1","",""
"11-492-2004","2004-03-14 00:00:00","81630","Sales","Sale","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","873540","176.42","176.42","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-493-2004","2004-03-15 00:00:00","16624","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1100000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","3","",""
"11-494-2004","2004-03-15 00:00:00","29909","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","500000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-495-2004","2004-03-15 00:00:00","79321","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","2800000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-496-2004","2004-03-15 00:00:00","64716","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Shiba Second","Land","Residential","1343250","2773.15","2773.15","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","1","4","",""
"11-497-2004","2004-03-15 00:00:00","26986","Sales","Sale","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","2100000","131.74","131.74","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-498-2004","2004-03-15 00:00:00","83621","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","630000","1374.96","1374.96","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","8","",""
"11-499-2004","2004-03-15 00:00:00","63577","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","750000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-5-2004","2004-01-05 00:00:00","53170","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","520000","431.07","431.07","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-50-2004","2004-01-07 00:00:00","25297","Sales","Sale","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","5650000","630.44","630.44","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","2","",""
"11-500-2004","2004-03-16 00:00:00","68633","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","4012500","1491.09","1491.09","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-501-2004","2004-03-16 00:00:00","70887","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","1050000","233.93","233.93","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-502-2004","2004-03-16 00:00:00","29388","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","720000","743.22","743.22","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-503-2004","2004-03-16 00:00:00","28562","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1800000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-504-2004","2004-03-16 00:00:00","63983","Sales","Sale","Ready","Non Free Hold","Commercial","Mankhool","Land","Commercial","56000000","1858.06","1858.06","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-505-2004","2004-03-16 00:00:00","52374","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","3450000","1393.55","1393.55","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-506-2004","2004-03-16 00:00:00","21644","Sales","Sale","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","21207000","1970.19","1970.19","","","","Deira City Centre","Dubai Mall","Dubai International Airport","1","1","",""
"11-507-2004","2004-03-16 00:00:00","53647","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","450000","158.96","158.96","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-508-2004","2004-03-16 00:00:00","84391","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","900000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","1","1","",""
"11-509-2004","2004-03-16 00:00:00","53687","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","1250000","594.58","1186.29","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-51-2004","2004-01-07 00:00:00","81831","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","10000000","3764.99","3764.99","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-510-2004","2004-03-17 00:00:00","84997","Sales","Sale","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","1000000","173.54","173.54","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-511-2004","2004-03-17 00:00:00","84076","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Shiba Second","Land","Residential","1520000","3530.31","3530.31","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","2","5","",""
"11-512-2004","2004-03-17 00:00:00","27992","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1875000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","9","",""
"11-513-2004","2004-03-17 00:00:00","57519","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","1300000","668.9","668.9","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","6","",""
"11-514-2004","2004-03-17 00:00:00","72700","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","1000000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-515-2004","2004-03-17 00:00:00","62045","Sales","Sale","Ready","Non Free Hold","Commercial","Al Waheda","Land","Commercial","1500000","1188.51","1188.51","","","","Abu Hail Metro Station","","Dubai International Airport","1","3","",""
"11-516-2004","2004-03-17 00:00:00","72685","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","900000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","2","8","",""
"11-517-2004","2004-03-17 00:00:00","70556","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","600000","232.26","232.26","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-518-2004","2004-03-17 00:00:00","73502","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1125000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-519-2004","2004-03-17 00:00:00","49880","Sales","Sale","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","3300000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-52-2004","2004-01-07 00:00:00","61826","Sales","Sale","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","500000","172.34","175.18","","","","Salah Al Din Metro Station","","Dubai International Airport","1","1","",""
"11-520-2004","2004-03-17 00:00:00","71722","Sales","Sale","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","2300000","1374.96","1374.96","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-521-2004","2004-03-17 00:00:00","69203","Sales","Sale","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","65000000","3791.37","3791.37","","","","Deira City Centre","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-522-2004","2004-03-20 00:00:00","66836","Sales","Sale","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","5266820","1041.07","304.07","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-523-2004","2004-03-20 00:00:00","52627","Sales","Sale","Ready","Non Free Hold","Residential","Naif","Land","","2353200","364.37","367.8","","","","","","","1","1","",""
"11-524-2004","2004-03-20 00:00:00","62503","Sales","Sale","Ready","Non Free Hold","Residential","Naif","Land","","4104600","635.55","1375.15","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-525-2004","2004-03-20 00:00:00","29260","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1500000","1393.55","1678.25","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","9","1","",""
"11-526-2004","2004-03-20 00:00:00","69272","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","1250000","211.35","211.35","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-527-2004","2004-03-20 00:00:00","74593","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","580000","221.11","221.11","","","","Abu Hail Metro Station","","Dubai International Airport","1","6","",""
"11-528-2004","2004-03-20 00:00:00","8174","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","900000","213.68","213.68","","","","","","","1","1","",""
"11-529-2004","2004-03-20 00:00:00","36435","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","350000","110.74","110.74","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-53-2004","2004-01-07 00:00:00","73507","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","976500","1463.22","1463.22","","","","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","",""
"11-530-2004","2004-03-20 00:00:00","63941","Sales","Sale","Ready","Non Free Hold","Residential","Naif","Land","","2376600","367.99","367.99","","","","","","","1","1","",""
"11-531-2004","2004-03-20 00:00:00","80843","Sales","Sale","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","1400000","194.63","194.63","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-532-2004","2004-03-20 00:00:00","75221","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","620000","1114.84","1114.84","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-533-2004","2004-03-20 00:00:00","52485","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","470000","594.58","594.58","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-534-2004","2004-03-20 00:00:00","48412","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","17985780","2931.46","2931.46","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","2","",""
"11-535-2004","2004-03-20 00:00:00","65282","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1200000","1858.99","1858.99","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","9","",""
"11-536-2004","2004-03-21 00:00:00","55543","Sales","Sale","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","550000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","",""
"11-537-2004","2004-03-21 00:00:00","77376","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","390000","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-539-2004","2004-03-21 00:00:00","66784","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","915000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","22","",""
"11-54-2004","2004-01-07 00:00:00","40507","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential Flats","1300000","333.8","333.8","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","11","",""
"11-540-2004","2004-03-21 00:00:00","75950","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","300000","412.49","412.49","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","4","",""
"11-541-2004","2004-03-21 00:00:00","68747","Sales","Sale","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","15000000","947.61","947.61","","","","Union Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-542-2004","2004-03-21 00:00:00","29532","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","825000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-544-2004","2004-03-21 00:00:00","77789","Sales","Sale","Ready","Non Free Hold","Commercial","Al Buteen","Land","Commercial","4450000","195.84","195.84","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","1","8","",""
"11-545-2004","2004-03-21 00:00:00","61203","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","440000","222.97","222.97","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-546-2004","2004-03-21 00:00:00","68545","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","","1320000","762.62","762.62","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-547-2004","2004-03-21 00:00:00","82781","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","3000000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-548-2004","2004-03-22 00:00:00","58309","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","520000","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","7","",""
"11-549-2004","2004-03-22 00:00:00","55814","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","430000","333.99","333.99","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-55-2004","2004-01-07 00:00:00","80607","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","1575000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-550-2004","2004-03-22 00:00:00","30425","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","637500","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
