Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-100165-2007","2007-08-08 00:00:00","144941","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","2677500","356.99","356.99","4 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100166-2007","2007-08-08 00:00:00","101140","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Land","Residential","2008000","848.95","848.95","","","","","","Global Village","0","0","",""
"13-100167-2007","2007-08-14 00:00:00","142563","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","799416","371.17","371.17","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100168-2007","2007-08-14 00:00:00","142928","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","363910","185.03","185.03","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100169-2007","2007-08-14 00:00:00","144405","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","956986","278.83","278.83","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100170-2007","2007-08-16 00:00:00","141896","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1485000","172.49","172.49","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100171-2007","2007-08-20 00:00:00","142702","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","500000","274.14","274.14","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100172-2007","2007-08-20 00:00:00","143892","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","449193","184.82","184.82","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100173-2007","2007-08-20 00:00:00","145453","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","920000","249.39","249.39","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100175-2007","2007-08-22 00:00:00","145850","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","875000","336.05","336.05","6 B/R","","","","","Global Village","0","0","",""
"13-100176-2007","2007-08-22 00:00:00","147788","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","450000","252.11","252.11","4 B/R","","","","","Global Village","0","0","",""
"13-100177-2007","2007-08-22 00:00:00","145066","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1262599","360.54","360.54","5 B/R","","","","","Global Village","0","0","",""
"13-100178-2007","2007-08-22 00:00:00","144629","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","2699499","288.75","288.75","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100179-2007","2007-08-23 00:00:00","142223","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","720000","173.21","173.21","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100180-2007","2007-08-23 00:00:00","147672","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","881222","322.19","322.19","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100181-2007","2007-08-23 00:00:00","148216","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","250000","319.66","319.66","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100182-2007","2007-08-23 00:00:00","148462","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","750000","346.51","346.51","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100183-2007","2007-08-23 00:00:00","145917","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","718094","258.27","258.27","4 B/R","","","","","Global Village","0","0","",""
"13-100184-2007","2007-08-23 00:00:00","148224","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","896299","255","255","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100185-2007","2007-08-23 00:00:00","141565","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1058310","326.8","326.8","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100186-2007","2007-08-27 00:00:00","141982","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1551250","357.54","357.54","4 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100187-2007","2007-08-27 00:00:00","143338","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1507500","289.53","289.53","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100188-2007","2007-08-29 00:00:00","147809","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","856000","252.9","252.9","4 B/R","","","","","Global Village","0","0","",""
"13-100189-2007","2007-08-29 00:00:00","147855","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","560000","181.43","181.43","3 B/R","","","","","Global Village","0","0","",""
"13-100190-2007","2007-08-29 00:00:00","147867","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","224444","172.29","172.29","3 B/R","","","","","Global Village","0","0","",""
"13-100191-2007","2007-08-29 00:00:00","148022","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","650000","255.03","255.03","4 B/R","","","","","Global Village","0","0","",""
"13-100192-2007","2007-08-29 00:00:00","143604","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1440000","384.13","384.13","4 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100193-2007","2007-08-29 00:00:00","148023","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","735000","255.03","255.03","4 B/R","","","","","Global Village","0","0","",""
"13-100194-2007","2007-08-29 00:00:00","145737","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","2075000","356.46","356.46","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100195-2007","2007-08-29 00:00:00","146823","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","678716","263.87","263.87","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100196-2007","2007-08-29 00:00:00","145074","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","2295000","336.34","336.34","4 B/R","","","","","Global Village","0","0","",""
"13-100197-2007","2007-08-29 00:00:00","146025","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","543444","360.68","360.68","6 B/R","","","","","Global Village","0","0","",""
"13-100198-2007","2007-08-29 00:00:00","144956","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1638000","171.91","171.91","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100199-2007","2007-08-29 00:00:00","145025","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1000000","422.42","422.42","4 B/R","","","","","Global Village","0","0","",""
"13-1002-2007","2007-06-03 00:00:00","62615","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","750000","1560.77","1560.77","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-100200-2007","2007-08-29 00:00:00","146237","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1119977","362.51","362.51","5 B/R","","","","","Global Village","0","0","",""
"13-100201-2007","2007-08-29 00:00:00","141667","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","550000","237.96","237.96","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100202-2007","2007-08-29 00:00:00","147482","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","784000","320.89","320.89","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100203-2007","2007-08-30 00:00:00","147894","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","314222","170.71","170.71","3 B/R","","","","","Global Village","0","0","",""
"13-100204-2007","2007-08-30 00:00:00","147875","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1279000","252.45","252.45","3 B/R","","","","","Global Village","0","0","",""
"13-100205-2007","2007-08-30 00:00:00","148405","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1954948","255","255","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100206-2007","2007-08-30 00:00:00","147973","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","305000","256.86","256.86","4 B/R","","","","","Global Village","0","0","",""
"13-100207-2007","2007-08-30 00:00:00","148346","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","855000","237.79","237.79","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100208-2007","2007-09-02 00:00:00","147262","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","446522","254.98","254.98","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100209-2007","2007-09-02 00:00:00","146168","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1147500","228.38","228.38","4 B/R","","","","","Global Village","0","0","",""
"13-100210-2007","2007-09-02 00:00:00","145864","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","737857","304.55","304.55","5 B/R","","","","","Global Village","0","0","",""
"13-100211-2007","2007-09-02 00:00:00","148044","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","499910","364.86","364.86","4 B/R","","","","","Global Village","0","0","",""
"13-100212-2007","2007-09-02 00:00:00","144527","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","950000","253.45","253.45","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100213-2007","2007-09-04 00:00:00","144697","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1000000","356.16","356.16","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100214-2007","2007-09-04 00:00:00","147746","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1240000","172.28","172.28","3 B/R","","","","","Global Village","0","0","",""
"13-100215-2007","2007-09-04 00:00:00","144563","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1252000","254.81","254.81","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100216-2007","2007-09-04 00:00:00","147787","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","756000","252.14","252.14","4 B/R","","","","","Global Village","0","0","",""
"13-100217-2007","2007-09-04 00:00:00","148001","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","840000","255.12","255.12","4 B/R","","","","","Global Village","0","0","",""
"13-100218-2007","2007-09-04 00:00:00","145817","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1071000","172.26","172.26","3 B/R","","","","","Global Village","0","0","",""
"13-100219-2007","2007-09-04 00:00:00","146758","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1185750","258.65","258.65","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100220-2007","2007-09-04 00:00:00","144606","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","269332","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100222-2007","2007-09-04 00:00:00","145930","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","656668","254.07","254.07","4 B/R","","","","","Global Village","0","0","",""
"13-100223-2007","2007-09-04 00:00:00","147711","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1720000","350.54","350.54","5 B/R","","","","","Global Village","0","0","",""
"13-100224-2007","2007-09-04 00:00:00","145978","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","351444","242.24","242.24","3 B/R","","","","","Global Village","0","0","",""
"13-100225-2007","2007-09-04 00:00:00","145933","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1288000","258.1","258.1","4 B/R","","","","","Global Village","0","0","",""
"13-100226-2007","2007-09-04 00:00:00","142236","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1295000","241.23","241.23","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100227-2007","2007-09-04 00:00:00","148237","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","812000","254.94","254.94","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100228-2007","2007-09-05 00:00:00","142485","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1360000","178.56","178.56","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100229-2007","2007-09-05 00:00:00","145810","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1253623.5","172.51","172.51","3 B/R","","","","","Global Village","0","0","",""
"13-100230-2007","2007-09-05 00:00:00","147375","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","750000","255.04","255.04","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100231-2007","2007-09-05 00:00:00","143548","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","2856000","349.12","349.12","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100232-2007","2007-09-05 00:00:00","147305","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1345778","352.36","352.36","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100233-2007","2007-09-06 00:00:00","143100","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","324444","255.04","255.04","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100235-2007","2007-09-06 00:00:00","147655","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","734222","255","255","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100236-2007","2007-09-06 00:00:00","148212","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1432250","377.78","377.78","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100237-2007","2007-09-06 00:00:00","142352","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","980000","241.24","241.24","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100238-2007","2007-09-06 00:00:00","148314","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","468921","172.49","172.49","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100239-2007","2007-09-09 00:00:00","144798","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","726000","241.48","241.48","4 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100240-2007","2007-09-10 00:00:00","146063","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1263287","218.77","218.77","4 B/R","","","","","Global Village","0","0","",""
"13-100241-2007","2007-09-10 00:00:00","142680","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","486000","206.83","206.83","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100242-2007","2007-09-10 00:00:00","145133","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1000000","254.01","254.01","4 B/R","","","","","Global Village","0","0","",""
"13-100243-2007","2007-09-11 00:00:00","145131","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","793699","335.2","335.2","4 B/R","","","","","Global Village","0","0","",""
"13-100244-2007","2007-09-11 00:00:00","143334","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1445000","207","207","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100246-2007","2007-09-12 00:00:00","147761","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","250000","252.13","252.13","4 B/R","","","","","Global Village","0","0","",""
"13-100247-2007","2007-09-16 00:00:00","143605","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","780000","351.48","351.48","4 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100248-2007","2007-09-16 00:00:00","143558","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1950000","362.39","362.39","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100251-2007","2007-09-16 00:00:00","145935","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1046824","254.48","254.48","4 B/R","","","","","Global Village","0","0","",""
"13-100252-2007","2007-09-16 00:00:00","146835","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","800000","352.02","352.02","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100253-2007","2007-09-16 00:00:00","142644","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1530000","417.29","417.29","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100255-2007","2007-09-17 00:00:00","147783","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","860000","319.55","319.55","4 B/R","","","","","Global Village","0","0","",""
"13-100256-2007","2007-09-17 00:00:00","148002","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","856000","255.02","255.02","4 B/R","","","","","Global Village","0","0","",""
"13-100257-2007","2007-09-17 00:00:00","145152","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","924837","416.82","416.82","6 B/R","","","","","Global Village","0","0","",""
"13-100259-2007","2007-09-17 00:00:00","142755","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","486000","207.81","207.81","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100260-2007","2007-09-18 00:00:00","145128","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1200000","261.14","261.14","4 B/R","","","","","Global Village","0","0","",""
"13-100261-2007","2007-09-18 00:00:00","142578","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","544732","356.25","356.25","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100262-2007","2007-09-18 00:00:00","146140","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","838699","314.89","314.89","6 B/R","","","","","Global Village","0","0","",""
"13-100263-2007","2007-09-19 00:00:00","146062","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","453000","282.55","282.55","4 B/R","","","","","Global Village","0","0","",""
"13-100264-2007","2007-09-20 00:00:00","146147","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1950000","226.96","226.96","4 B/R","","","","","Global Village","0","0","",""
"13-100265-2007","2007-09-20 00:00:00","145674","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1260000","256.14","256.14","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100266-2007","2007-09-20 00:00:00","146173","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","711911","299.32","299.32","4 B/R","","","","","Global Village","0","0","",""
"13-100267-2007","2007-09-20 00:00:00","147750","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1200000","255.03","255.03","4 B/R","","","","","Global Village","0","0","",""
"13-100268-2007","2007-09-20 00:00:00","146209","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","786499","263.17","263.17","3 B/R","","","","","Global Village","0","0","",""
"13-100269-2007","2007-09-20 00:00:00","145065","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1196921","355.44","355.44","5 B/R","","","","","Global Village","0","0","",""
"13-100270-2007","2007-09-20 00:00:00","145107","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1513000","354.66","354.66","6 B/R","","","","","Global Village","0","0","",""
"13-100271-2007","2007-09-20 00:00:00","146791","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1124500","158.7","158.7","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100272-2007","2007-09-20 00:00:00","146213","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1150000","354.72","354.72","4 B/R","","","","","Global Village","0","0","",""
"13-100273-2007","2007-09-20 00:00:00","143462","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","822500","320.12","320.12","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100274-2007","2007-09-23 00:00:00","146058","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1100000","223.61","223.61","4 B/R","","","","","Global Village","0","0","",""
"13-100275-2007","2007-09-23 00:00:00","147971","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","437422","257.33","257.33","4 B/R","","","","","Global Village","0","0","",""
"13-100277-2007","2007-09-24 00:00:00","147707","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","950299","391.19","391.19","5 B/R","","","","","Global Village","0","0","",""
"13-100278-2007","2007-09-24 00:00:00","148141","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","2337500","353.52","353.52","5 B/R","","","","","Global Village","0","0","",""
"13-100279-2007","2007-09-27 00:00:00","146925","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1900000","235.1","235.1","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100280-2007","2007-10-01 00:00:00","147370","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","436003","253.27","253.27","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100281-2007","2007-10-02 00:00:00","146057","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","653510","222.61","222.61","4 B/R","","","","","Global Village","0","0","",""
"13-100282-2007","2007-10-02 00:00:00","146933","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","340122","233.32","233.32","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100283-2007","2007-10-03 00:00:00","146138","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1500000","221.25","221.25","6 B/R","","","","","Global Village","0","0","",""
"13-100284-2007","2007-10-03 00:00:00","147395","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1200000","212.4","212.4","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100285-2007","2007-10-04 00:00:00","142109","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","710899","321.42","321.42","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100286-2007","2007-10-04 00:00:00","141808","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","983599","256.78","256.79","4 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100287-2007","2007-10-04 00:00:00","141808","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","983599","256.79","256.79","4 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100288-2007","2007-10-07 00:00:00","146714","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","559615","255","255","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-100289-2007","2007-10-07 00:00:00","148350","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","447944","389.49","389.49","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
