Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-486-2003","2003-07-07 00:00:00","30813","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1156316","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-487-2003","2003-07-08 00:00:00","84909","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","645000","3674.31","3674.31","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-488-2003","2003-07-09 00:00:00","54988","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","1000000","634.16","634.16","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-489-2003","2003-07-09 00:00:00","28466","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1600000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-49-2003","2003-01-26 00:00:00","67764","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","4000000","383.89","383.89","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-490-2003","2003-07-12 00:00:00","63679","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","6500000","1356.38","1356.38","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-491-2003","2003-07-12 00:00:00","52827","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","6500000","1149.67","1149.67","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-492-2003","2003-07-12 00:00:00","49812","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","6500000","1741.47","1736.45","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-493-2003","2003-07-13 00:00:00","20924","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Um Ramool","Land","Commercial","6000000","7320.76","7320.76","","","","Emirates Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-494-2003","2003-07-13 00:00:00","75049","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","284915","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-495-2003","2003-07-13 00:00:00","29710","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3800000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-496-2003","2003-07-14 00:00:00","83794","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mamzer","Land","Commercial","15000000","3302.7","3302.7","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-497-2003","2003-07-14 00:00:00","28877","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1000000","718.79","718.79","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-498-2003","2003-07-14 00:00:00","67827","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2000000","904.6","904.6","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-499-2003","2003-07-14 00:00:00","20849","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","10000000","3093.67","3093.67","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-5-2003","2003-01-05 00:00:00","7325","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","2600000","234.21","274.07","","","","","","","0","0","",""
"13-50-2003","2003-01-26 00:00:00","83288","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","6000000","2716.58","2716.58","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-500-2003","2003-07-15 00:00:00","4847","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","4000000","461.73","461.73","","","","ADCB Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-501-2003","2003-07-15 00:00:00","10842073","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Tawi Al Muraqqab","Land","Agricultural","537785","49961.84","49961.84","","","","","","","0","0","",""
"13-502-2003","2003-07-15 00:00:00","66514","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Jafliya","Land","Commercial","10000000","6665.88","1110.98","","","","","","","0","0","",""
"13-503-2003","2003-07-15 00:00:00","58319","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","7500000","2396.9","2396.9","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-504-2003","2003-07-16 00:00:00","83366","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Ras Al Khor Industrial First","Land","Industrial","2500000","3716.12","3716.12","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-506-2003","2003-07-16 00:00:00","84446","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Ras Al Khor Industrial First","Land","Industrial","2500000","3716.12","3716.12","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-507-2003","2003-07-16 00:00:00","40366","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","125927","222.97","222.97","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"13-508-2003","2003-07-16 00:00:00","64354","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","378415","135.55","135.55","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-509-2003","2003-07-19 00:00:00","76506","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Government Housing","400000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-51-2003","2003-01-26 00:00:00","79618","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","8000000","4449.77","4449.77","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-510-2003","2003-07-19 00:00:00","30865","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Garhoud","Land","Commercial","6500000","1393.55","1393.55","","","","","","","0","0","",""
"13-511-2003","2003-07-19 00:00:00","59399","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Qusais First","Land","Commercial","6500000","1858.06","1858.06","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-512-2003","2003-07-19 00:00:00","85042","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mankhool","Land","","60000000","2616.15","2616.15","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-513-2003","2003-07-20 00:00:00","60444","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Mankhool","Land","Commercial","23800000","1378.4","1378.4","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-514-2003","2003-07-20 00:00:00","28738","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2000000","854.71","854.71","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-515-2003","2003-07-21 00:00:00","85056","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","4000000","3605.47","3605.47","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-516-2003","2003-07-21 00:00:00","85055","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Goze Industrial First","Land","Industrial","10000000","3887.06","3887.06","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-517-2003","2003-07-21 00:00:00","70686","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mankhool","Land","","6300000","3678.96","3678.96","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-518-2003","2003-07-21 00:00:00","24696","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","2000000","1021.93","1021.93","","","","Al Qiyadah Metro Station","","Dubai International Airport","0","0","",""
"13-519-2003","2003-07-21 00:00:00","60342","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","1008000","1114.84","1114.84","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-52-2003","2003-01-28 00:00:00","30451","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4750000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-520-2003","2003-07-22 00:00:00","70825","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Jafliya","Land","Commercial","1200000","688.64","688.64","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-521-2003","2003-07-23 00:00:00","10878","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Oud Metha","Land","Commercial","80000000","5697.09","5759.89","","","","Healthcare City Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-522-2003","2003-07-23 00:00:00","28612","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1900000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-523-2003","2003-07-23 00:00:00","61658","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","8000000","4757.01","4757.01","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-524-2003","2003-07-26 00:00:00","60492","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-525-2003","2003-07-26 00:00:00","67181","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-526-2003","2003-07-26 00:00:00","85081","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","1000000","1858.06","1858.06","","","","","","","0","0","",""
"13-527-2003","2003-07-26 00:00:00","60186","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-528-2003","2003-07-26 00:00:00","80651","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1246.76","1246.76","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-529-2003","2003-07-26 00:00:00","78833","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1246.67","1246.67","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-53-2003","2003-01-28 00:00:00","30496","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4750000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-530-2003","2003-07-26 00:00:00","72854","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-531-2003","2003-07-26 00:00:00","70873","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-532-2003","2003-07-26 00:00:00","62107","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-533-2003","2003-07-26 00:00:00","42817","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1133.97","1133.97","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-534-2003","2003-07-26 00:00:00","50088","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1113.54","1113.54","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-535-2003","2003-07-26 00:00:00","62297","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1118.74","1118.74","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-536-2003","2003-07-26 00:00:00","46628","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1186.19","1186.19","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-537-2003","2003-07-26 00:00:00","48480","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1172.9","1172.9","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-538-2003","2003-07-26 00:00:00","69747","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-539-2003","2003-07-26 00:00:00","79085","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1087.71","1087.71","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-54-1992","2003-03-01 00:00:00","84960","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","500000","1335.95","1335.95","","","","","","","0","0","",""
"13-54-2003","2003-01-28 00:00:00","64277","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","200000","594.58","594.58","","","","","","","0","0","",""
"13-540-2003","2003-07-26 00:00:00","46978","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1374.96","1374.96","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-541-2003","2003-07-26 00:00:00","43409","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1069.03","1069.03","","","","Rashidiya Metro Station","City Centre Mirdif","","0","0","",""
"13-542-2003","2003-07-26 00:00:00","47557","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1113.54","1113.54","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-543-2003","2003-07-26 00:00:00","44681","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1191.2","1191.2","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-544-2003","2003-07-26 00:00:00","78201","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","929.03","929.03","","","","","","","0","0","",""
"13-545-2003","2003-07-26 00:00:00","58784","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1095.14","1095.14","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-546-2003","2003-07-26 00:00:00","84153","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1353.13","1353.13","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-547-2003","2003-07-26 00:00:00","55829","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1091.24","1091.24","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-548-2003","2003-07-26 00:00:00","46609","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1057.98","1057.98","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-549-2003","2003-07-26 00:00:00","47309","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1463.22","1463.22","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-55-1992","2003-10-18 00:00:00","85915","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","7000000","3742.41","3746.31","","","","Oud Metha Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-55-2003","2003-01-29 00:00:00","48528","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","5000000","257.62","257.62","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-550-2003","2003-07-26 00:00:00","58192","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1457.83","1457.83","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-551-2003","2003-07-26 00:00:00","54541","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1133.42","1133.42","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-552-2003","2003-07-26 00:00:00","74858","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-553-2003","2003-07-26 00:00:00","70754","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1374.96","1374.96","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-554-2003","2003-07-26 00:00:00","61984","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-555-2003","2003-07-26 00:00:00","17257","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1374.96","1374.96","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-556-2003","2003-07-26 00:00:00","81475","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-557-2003","2003-07-26 00:00:00","47569","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-558-2003","2003-07-26 00:00:00","8509","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mankhool","Land","Residential","500000","1021.93","1010.23","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-56-2003","2003-01-29 00:00:00","60977","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","2500000","1990.35","1990.35","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-560-2003","2003-07-26 00:00:00","71137","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","983.29","983.29","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-561-2003","2003-07-26 00:00:00","49488","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","650000","1189.99","1189.99","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-562-2003","2003-07-26 00:00:00","31960","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-563-2003","2003-07-26 00:00:00","68109","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-564-2003","2003-07-27 00:00:00","50566","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","500000","929.03","929.03","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-565-2003","2003-07-27 00:00:00","77305","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Shamma","Land","Residential","500000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-566-2003","2003-07-27 00:00:00","66556","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-567-2003","2003-07-27 00:00:00","63965","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","250000","2107.97","2107.97","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-568-2003","2003-07-27 00:00:00","68205","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","250000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-569-2003","2003-07-27 00:00:00","73759","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-57-2003","2003-01-29 00:00:00","68581","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","5000000","825.26","825.26","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-570-2003","2003-07-27 00:00:00","80475","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Jafliya","Land","Residential","250000","915.65","915.65","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-571-2003","2003-07-27 00:00:00","69060","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-572-2003","2003-07-27 00:00:00","54823","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-573-2003","2003-07-27 00:00:00","73635","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-574-2003","2003-07-27 00:00:00","69238","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","250000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-575-2003","2003-07-27 00:00:00","74258","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","250000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-576-2003","2003-07-27 00:00:00","64946","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-577-2003","2003-07-27 00:00:00","74408","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","250000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-578-2003","2003-07-27 00:00:00","74681","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","250000","278.71","278.71","","","","Abu Hail Metro Station","","Dubai International Airport","0","0","",""
"13-579-2003","2003-07-27 00:00:00","60258","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-58-2003","2003-01-29 00:00:00","53224","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","13000000","1329.16","1329.16","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-580-2003","2003-07-27 00:00:00","64578","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","1393.55","1393.55","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-581-2003","2003-07-27 00:00:00","72287","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-582-2003","2003-07-27 00:00:00","39947","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","250000","181.16","181.16","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"13-583-2003","2003-07-27 00:00:00","30134","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","500000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-584-2003","2003-07-27 00:00:00","80867","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1125.06","1125.06","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-585-2003","2003-07-27 00:00:00","59808","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","1003.35","1003.35","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-586-2003","2003-07-27 00:00:00","7422","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","250000","232.26","232.26","","","","","","","0","0","",""
"13-587-2003","2003-07-27 00:00:00","74345","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","1393.55","1393.55","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
