Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-319-2000","2000-05-02 00:00:00","56150","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","487500","1117.44","1117.44","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-32-1992","2000-11-26 00:00:00","81792","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","300000","494.34","494.34","","","","Noor Bank Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-32-1993","2000-11-18 00:00:00","30866","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","282500","1574.71","1574.71","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-32-1994","2000-04-19 00:00:00","58410","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Qusais Second","Land","Commercial","32000000","17205.64","8356.16","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-32-1995","2000-06-03 00:00:00","59253","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","500000","1625.8","1625.8","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-32-1996","2000-02-06 00:00:00","56826","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Um Suqaim","Land","Commercial","798825","1858.06","1858.06","","","","","","","0","0","",""
"13-32-2000","2000-01-17 00:00:00","42945","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-320-2000","2000-05-02 00:00:00","58366","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-321-2000","2000-05-02 00:00:00","58709","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","3716.12","3716.12","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-322-2000","2000-05-03 00:00:00","109784","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej","Land","Agricultural","1000000","59457.92","59457.92","","","","","","","0","0","",""
"13-323-2000","2000-05-03 00:00:00","58372","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Um Al Sheif","Land","Residential","2000000","2061.33","3224.2","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-324-2000","2000-05-03 00:00:00","58512","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","1900000","1393.55","1393.55","","","","Noor Bank Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-325-2000","2000-05-06 00:00:00","58750","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Qusais First","Land","Commercial","11090000","1783.74","1783.74","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-326-2000","2000-05-06 00:00:00","17164","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1653.67","1653.67","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-327-2000","2000-05-06 00:00:00","58771","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Mankhool","Land","Commercial","9000000","1221.86","1221.86","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-329-2000","2000-05-07 00:00:00","54540","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-33-1992","2000-11-26 00:00:00","81528","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","4272915","560.02","560.02","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-33-1993","2000-11-18 00:00:00","30869","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","249200","1389.09","1389.09","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-33-1994","2000-05-06 00:00:00","83780","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah","Land","Residential","2500000","2935.73","2935.73","","","","","","","0","0","",""
"13-33-1995","2000-06-13 00:00:00","5508","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","3000000","1935.08","1935.08","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-33-1996","2000-02-08 00:00:00","56683","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Um Suqaim Second","Land","Commercial","20000000","9429.65","9429.65","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-33-2000","2000-01-17 00:00:00","68936","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1923.09","1923.09","","","","","","","0","0","",""
"13-330-2000","2000-05-07 00:00:00","58218","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","17051147","3781.15","3781.15","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-331-2000","2000-05-07 00:00:00","58789","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-332-2000","2000-05-08 00:00:00","55368","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","1500000","1486.45","1486.45","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-333-2000","2000-05-08 00:00:00","58832","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","250000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-334-2000","2000-05-08 00:00:00","58834","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Jafliya","Land","Commercial","250000","1120.41","1120.41","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-335-2000","2000-05-08 00:00:00","48244","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-336-2000","2000-05-08 00:00:00","33574","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Rega Al Buteen","Land","Commercial","18000000","2749.93","2749.93","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-337-2000","2000-05-09 00:00:00","58000","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","500000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-338-2000","2000-05-09 00:00:00","48195","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","500000","1393.55","1393.55","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-339-2000","2000-05-09 00:00:00","58854","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Second","Land","Residential","300000","929.03","929.03","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-34-1992","2000-11-29 00:00:00","71440","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al-Tawar","Land","Residential","857000","929.03","929.03","","","","","","","0","0","",""
"13-34-1993","2000-11-19 00:00:00","30884","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","250000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-34-1994","2000-05-27 00:00:00","20924","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Um Ramool","Land","Commercial","2000000","3623.22","7320.76","","","","Emirates Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-34-1995","2000-06-26 00:00:00","30745","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","300000","1338.73","1570.99","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-34-1996","2000-02-12 00:00:00","56907","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","750000","563.74","563.74","","","","","","","0","0","",""
"13-34-2000","2000-01-17 00:00:00","56391","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-340-2000","2000-05-10 00:00:00","46559","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-341-2000","2000-05-10 00:00:00","17478","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-342-2000","2000-05-13 00:00:00","17388","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-343-2000","2000-05-13 00:00:00","52504","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-344-2000","2000-05-13 00:00:00","58509","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","300000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-345-2000","2000-05-13 00:00:00","58913","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","860000","799.24","799.24","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-346-2000","2000-05-13 00:00:00","58906","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Um Suqaim Second","Land","Petrol Station","5773242","4830.21","4834.36","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-347-2000","2000-05-13 00:00:00","58915","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-348-2000","2000-05-13 00:00:00","58914","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","500000","1820.9","1820.9","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-349-2000","2000-05-14 00:00:00","58912","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-35-1992","2000-12-05 00:00:00","68505","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah","Land","Residential","2621156","2109.92","2109.92","","","","","","","0","0","",""
"13-35-1993","2000-11-20 00:00:00","20920","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Um Ramool","Land","Industrial","1900000","3530.31","3530.31","","","","Emirates Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-35-1994","2000-06-03 00:00:00","59251","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","1000000","3678.96","3678.96","","","","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-35-1995","2000-06-27 00:00:00","59685","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","6157990","836.13","1591.24","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-35-1996","2000-02-16 00:00:00","57053","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Buteen","Land","Commercial","3000000","301.84","301.84","","","","","","","0","0","",""
"13-35-2000","2000-01-18 00:00:00","56386","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","627525","232.26","430.79","","","","Abu Hail Metro Station","","Dubai International Airport","0","0","",""
"13-350-2000","2000-05-14 00:00:00","58928","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","483000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
